model,task,cv_type,eval_set,sensor_config,num_seconds,fold,doctor_trials,f1,precision,recall,accuracy,Lump_f1,Lump_precision,Lump_recall,Lump_acc,Size_f1,Size_precision,Size_recall,Size_acc,Position_f1,Position_precision,Position_recall,Position_acc,combined_f1,combined_precision,combined_recall,combined_accuracy
inceptiontime,lump_binary,group,doctors_test,all,4,4,0,0.6635730858468677,0.4982578397212543,0.9930555555555556,0.4965277777777778,,,,,,,,,,,,,0.6635730858468677,0.4982578397212543,0.9930555555555556,0.4965277777777778
inceptiontime,lump_binary,group,val,all,3,0,0,0.647673314339981,0.7148846960167715,0.5920138888888888,0.6779513888888888,,,,,,,,,,,,,0.647673314339981,0.7148846960167715,0.5920138888888888,0.6779513888888888
inceptiontime,lump_binary,group,val,all,3,0,1,0.7923371647509578,0.7091906721536351,0.8975694444444444,0.7647569444444444,,,,,,,,,,,,,0.7923371647509578,0.7091906721536351,0.8975694444444444,0.7647569444444444
inceptiontime,lump_binary,group,val,all,3,0,2,0.7142857142857143,0.670028818443804,0.7648026315789473,0.696078431372549,,,,,,,,,,,,,0.7142857142857143,0.670028818443804,0.7648026315789473,0.696078431372549
inceptiontime,lump_binary,group,val,all,3,0,3,0.7611111111111111,0.6342592592592593,0.9513888888888888,0.7013888888888888,,,,,,,,,,,,,0.7611111111111111,0.6342592592592593,0.9513888888888888,0.7013888888888888
inceptiontime,lump_binary,group,val,all,3,0,4,0.7788732394366197,0.6552132701421801,0.9600694444444444,0.7274305555555556,,,,,,,,,,,,,0.7788732394366197,0.6552132701421801,0.9600694444444444,0.7274305555555556
inceptiontime,lump_binary,group,val,all,3,0,5,0.7026615969581749,0.701062215477997,0.7042682926829268,0.7019817073170732,,,,,,,,,,,,,0.7026615969581749,0.701062215477997,0.7042682926829268,0.7019817073170732
inceptiontime,lump_binary,group,val,all,3,0,6,0.7476923076923077,0.6712707182320442,0.84375,0.7152777777777778,,,,,,,,,,,,,0.7476923076923077,0.6712707182320442,0.84375,0.7152777777777778
inceptiontime,lump_binary,group,val,all,3,0,7,0.7742382271468145,0.6440092165898618,0.9704861111111112,0.7170138888888888,,,,,,,,,,,,,0.7742382271468145,0.6440092165898618,0.9704861111111112,0.7170138888888888
inceptiontime,lump_binary,group,val,all,3,0,8,0.7636932707355243,0.6951566951566952,0.8472222222222222,0.7378472222222222,,,,,,,,,,,,,0.7636932707355243,0.6951566951566952,0.8472222222222222,0.7378472222222222
inceptiontime,lump_binary,group,val,all,3,0,9,0.7503828483920367,0.6712328767123288,0.8506944444444444,0.7170138888888888,,,,,,,,,,,,,0.7503828483920367,0.6712328767123288,0.8506944444444444,0.7170138888888888
inceptiontime,lump_binary,group,val,all,3,0,10,0.7033132530120482,0.7680921052631579,0.6486111111111111,0.7169540229885057,,,,,,,,,,,,,0.7033132530120482,0.7680921052631579,0.6486111111111111,0.7169540229885057
inceptiontime,lump_binary,group,val,all,3,0,11,0.7851739788199698,0.6957104557640751,0.9010416666666666,0.7534722222222222,,,,,,,,,,,,,0.7851739788199698,0.6957104557640751,0.9010416666666666,0.7534722222222222
inceptiontime,lump_binary,group,val,all,3,0,12,0.6872093023255814,0.591,0.8208333333333333,0.6221910112359551,,,,,,,,,,,,,0.6872093023255814,0.591,0.8208333333333333,0.6221910112359551
inceptiontime,lump_binary,group,val,all,3,0,13,0.6637223974763407,0.608092485549133,0.7305555555555555,0.6298611111111111,,,,,,,,,,,,,0.6637223974763407,0.608092485549133,0.7305555555555555,0.6298611111111111
inceptiontime,lump_binary,group,val,all,3,0,14,0.7035623409669212,0.6490610328638498,0.7680555555555556,0.6763888888888889,,,,,,,,,,,,,0.7035623409669212,0.6490610328638498,0.7680555555555556,0.6763888888888889
inceptiontime,lump_binary,group,val,all,3,0,15,0.6933333333333334,0.6666666666666666,0.7222222222222222,0.6805555555555556,,,,,,,,,,,,,0.6933333333333334,0.6666666666666666,0.7222222222222222,0.6805555555555556
inceptiontime,lump_binary,group,val,all,3,1,0,0.7523879500367376,0.6522292993630573,0.8888888888888888,0.7074652777777778,,,,,,,,,,,,,0.7523879500367376,0.6522292993630573,0.8888888888888888,0.7074652777777778
inceptiontime,lump_binary,group,val,all,3,1,1,0.7197595792637115,0.6481732070365359,0.8091216216216216,0.686026936026936,,,,,,,,,,,,,0.7197595792637115,0.6481732070365359,0.8091216216216216,0.686026936026936
inceptiontime,lump_binary,group,val,all,3,1,2,0.7398119122257053,0.6742857142857143,0.8194444444444444,0.7118055555555556,,,,,,,,,,,,,0.7398119122257053,0.6742857142857143,0.8194444444444444,0.7118055555555556
inceptiontime,lump_binary,group,val,all,3,1,3,0.6971504307488403,0.5943502824858757,0.842948717948718,0.6373015873015873,,,,,,,,,,,,,0.6971504307488403,0.5943502824858757,0.842948717948718,0.6373015873015873
inceptiontime,lump_binary,group,val,all,3,1,4,0.6806833114323259,0.5873015873015873,0.809375,0.625,,,,,,,,,,,,,0.6806833114323259,0.5873015873015873,0.809375,0.625
inceptiontime,lump_binary,group,val,all,3,1,5,0.7580872011251758,0.6371158392434988,0.9357638888888888,0.7013888888888888,,,,,,,,,,,,,0.7580872011251758,0.6371158392434988,0.9357638888888888,0.7013888888888888
inceptiontime,lump_binary,group,val,all,3,1,6,0.7074509803921568,0.7479270315091211,0.6711309523809523,0.7191265060240963,,,,,,,,,,,,,0.7074509803921568,0.7479270315091211,0.6711309523809523,0.7191265060240963
inceptiontime,lump_binary,group,val,all,3,1,7,0.6858832224685883,0.6977443609022557,0.6744186046511628,0.6837797619047619,,,,,,,,,,,,,0.6858832224685883,0.6977443609022557,0.6744186046511628,0.6837797619047619
inceptiontime,lump_binary,group,val,all,3,1,8,0.7333763718528082,0.672189349112426,0.8068181818181818,0.6963235294117647,,,,,,,,,,,,,0.7333763718528082,0.672189349112426,0.8068181818181818,0.6963235294117647
inceptiontime,lump_binary,group,val,all,3,1,9,0.7024456521739131,0.6875,0.7180555555555556,0.6816860465116279,,,,,,,,,,,,,0.7024456521739131,0.6875,0.7180555555555556,0.6816860465116279
inceptiontime,lump_binary,group,val,all,3,1,10,0.7316680096696213,0.6827067669172933,0.7881944444444444,0.7109375,,,,,,,,,,,,,0.7316680096696213,0.6827067669172933,0.7881944444444444,0.7109375
inceptiontime,lump_binary,group,val,all,3,1,11,0.7338760175328741,0.6681870011402509,0.8138888888888889,0.6981534090909091,,,,,,,,,,,,,0.7338760175328741,0.6681870011402509,0.8138888888888889,0.6981534090909091
inceptiontime,lump_binary,group,val,all,3,1,12,0.8167141500474834,0.90146750524109,0.7465277777777778,0.8324652777777778,,,,,,,,,,,,,0.8167141500474834,0.90146750524109,0.7465277777777778,0.8324652777777778
inceptiontime,lump_binary,group,val,all,3,1,13,0.7370967741935484,0.6882530120481928,0.7934027777777778,0.7170138888888888,,,,,,,,,,,,,0.7370967741935484,0.6882530120481928,0.7934027777777778,0.7170138888888888
inceptiontime,lump_binary,group,val,all,3,1,14,0.726039016115352,0.7097844112769486,0.7430555555555556,0.7196180555555556,,,,,,,,,,,,,0.726039016115352,0.7097844112769486,0.7430555555555556,0.7196180555555556
inceptiontime,lump_binary,group,val,all,3,1,15,0.7141713370696557,0.662704309063893,0.7743055555555556,0.6901041666666666,,,,,,,,,,,,,0.7141713370696557,0.662704309063893,0.7743055555555556,0.6901041666666666
inceptiontime,lump_binary,group,val,all,3,2,0,0.7085346215780999,0.6606606606606606,0.7638888888888888,0.6857638888888888,,,,,,,,,,,,,0.7085346215780999,0.6606606606606606,0.7638888888888888,0.6857638888888888
inceptiontime,lump_binary,group,val,all,3,2,1,0.6095764272559853,0.6490196078431373,0.5746527777777778,0.6319444444444444,,,,,,,,,,,,,0.6095764272559853,0.6490196078431373,0.5746527777777778,0.6319444444444444
inceptiontime,lump_binary,group,val,all,3,2,2,0.7378048780487805,0.657608695652174,0.8402777777777778,0.7013888888888888,,,,,,,,,,,,,0.7378048780487805,0.657608695652174,0.8402777777777778,0.7013888888888888
inceptiontime,lump_binary,group,val,all,3,2,3,0.8048552754435108,0.8707070707070707,0.7482638888888888,0.8185763888888888,,,,,,,,,,,,,0.8048552754435108,0.8707070707070707,0.7482638888888888,0.8185763888888888
inceptiontime,lump_binary,group,val,all,3,2,4,0.7127468581687613,0.7379182156133829,0.6892361111111112,0.7222222222222222,,,,,,,,,,,,,0.7127468581687613,0.7379182156133829,0.6892361111111112,0.7222222222222222
inceptiontime,lump_binary,group,val,all,3,2,5,0.66484268125855,0.5485327313769752,0.84375,0.5746527777777778,,,,,,,,,,,,,0.66484268125855,0.5485327313769752,0.84375,0.5746527777777778
inceptiontime,lump_binary,group,val,all,3,2,6,0.6516690856313497,0.559850374064838,0.7795138888888888,0.5833333333333334,,,,,,,,,,,,,0.6516690856313497,0.559850374064838,0.7795138888888888,0.5833333333333334
inceptiontime,lump_binary,group,val,all,3,2,7,0.7379421221864951,0.687125748502994,0.796875,0.7170138888888888,,,,,,,,,,,,,0.7379421221864951,0.687125748502994,0.796875,0.7170138888888888
inceptiontime,lump_binary,group,val,all,3,2,8,0.721359940872136,0.6280566280566281,0.8472222222222222,0.6727430555555556,,,,,,,,,,,,,0.721359940872136,0.6280566280566281,0.8472222222222222,0.6727430555555556
inceptiontime,lump_binary,group,val,all,3,2,9,0.646896551724138,0.5366132723112128,0.8142361111111112,0.5555555555555556,,,,,,,,,,,,,0.646896551724138,0.5366132723112128,0.8142361111111112,0.5555555555555556
inceptiontime,lump_binary,group,val,all,3,2,10,0.7930775018811136,0.699867197875166,0.9149305555555556,0.7612847222222222,,,,,,,,,,,,,0.7930775018811136,0.699867197875166,0.9149305555555556,0.7612847222222222
inceptiontime,lump_binary,group,val,all,3,2,11,0.7138211382113822,0.6712538226299695,0.7621527777777778,0.6944444444444444,,,,,,,,,,,,,0.7138211382113822,0.6712538226299695,0.7621527777777778,0.6944444444444444
inceptiontime,lump_binary,group,val,all,3,2,12,0.7410586552217453,0.6301703163017032,0.8993055555555556,0.6857638888888888,,,,,,,,,,,,,0.7410586552217453,0.6301703163017032,0.8993055555555556,0.6857638888888888
inceptiontime,lump_binary,group,val,all,3,2,13,0.7494852436513384,0.619750283768445,0.9479166666666666,0.6831597222222222,,,,,,,,,,,,,0.7494852436513384,0.619750283768445,0.9479166666666666,0.6831597222222222
inceptiontime,lump_binary,group,val,all,3,2,14,0.7465224111282844,0.6727019498607242,0.8385416666666666,0.7152777777777778,,,,,,,,,,,,,0.7465224111282844,0.6727019498607242,0.8385416666666666,0.7152777777777778
inceptiontime,lump_binary,group,val,all,3,2,15,0.8317901234567902,0.7486111111111111,0.9357638888888888,0.8107638888888888,,,,,,,,,,,,,0.8317901234567902,0.7486111111111111,0.9357638888888888,0.8107638888888888
inceptiontime,lump_binary,group,val,all,3,3,0,0.8104347826086956,0.8118466898954704,0.8090277777777778,0.8107638888888888,,,,,,,,,,,,,0.8104347826086956,0.8118466898954704,0.8090277777777778,0.8107638888888888
inceptiontime,lump_binary,group,val,all,3,3,1,0.7839851024208566,0.8453815261044176,0.7309027777777778,0.7986111111111112,,,,,,,,,,,,,0.7839851024208566,0.8453815261044176,0.7309027777777778,0.7986111111111112
inceptiontime,lump_binary,group,val,all,3,3,2,0.7529575504523313,0.6283391405342624,0.9392361111111112,0.6918402777777778,,,,,,,,,,,,,0.7529575504523313,0.6283391405342624,0.9392361111111112,0.6918402777777778
inceptiontime,lump_binary,group,val,all,3,3,3,0.6645669291338583,0.6080691642651297,0.7326388888888888,0.6302083333333334,,,,,,,,,,,,,0.6645669291338583,0.6080691642651297,0.7326388888888888,0.6302083333333334
inceptiontime,lump_binary,group,val,all,3,3,4,0.7983673469387755,0.7534668721109399,0.8489583333333334,0.7855902777777778,,,,,,,,,,,,,0.7983673469387755,0.7534668721109399,0.8489583333333334,0.7855902777777778
inceptiontime,lump_binary,group,val,all,3,3,5,0.7354330708661417,0.6729106628242075,0.8107638888888888,0.7083333333333334,,,,,,,,,,,,,0.7354330708661417,0.6729106628242075,0.8107638888888888,0.7083333333333334
inceptiontime,lump_binary,group,val,all,3,3,6,0.7788898999090081,0.8183556405353728,0.7430555555555556,0.7890625,,,,,,,,,,,,,0.7788898999090081,0.8183556405353728,0.7430555555555556,0.7890625
inceptiontime,lump_binary,group,val,all,3,3,7,0.7456213511259383,0.7174959871589085,0.7760416666666666,0.7352430555555556,,,,,,,,,,,,,0.7456213511259383,0.7174959871589085,0.7760416666666666,0.7352430555555556
inceptiontime,lump_binary,group,val,all,3,3,8,0.7605177993527508,0.7121212121212122,0.8159722222222222,0.7430555555555556,,,,,,,,,,,,,0.7605177993527508,0.7121212121212122,0.8159722222222222,0.7430555555555556
inceptiontime,lump_binary,group,val,all,3,3,9,0.7621671258034894,0.8089668615984406,0.7204861111111112,0.7751736111111112,,,,,,,,,,,,,0.7621671258034894,0.8089668615984406,0.7204861111111112,0.7751736111111112
inceptiontime,lump_binary,group,val,all,3,3,10,0.7330472103004292,0.7249575551782682,0.7413194444444444,0.7300347222222222,,,,,,,,,,,,,0.7330472103004292,0.7249575551782682,0.7413194444444444,0.7300347222222222
inceptiontime,lump_binary,group,val,all,3,3,11,0.7113985448666128,0.6656580937972768,0.7638888888888888,0.6901041666666666,,,,,,,,,,,,,0.7113985448666128,0.6656580937972768,0.7638888888888888,0.6901041666666666
inceptiontime,lump_binary,group,val,all,3,3,12,0.6901521216973578,0.6404160475482912,0.7482638888888888,0.6640625,,,,,,,,,,,,,0.6901521216973578,0.6404160475482912,0.7482638888888888,0.6640625
inceptiontime,lump_binary,group,val,all,3,3,13,0.7161803713527851,0.7297297297297297,0.703125,0.7213541666666666,,,,,,,,,,,,,0.7161803713527851,0.7297297297297297,0.703125,0.7213541666666666
inceptiontime,lump_binary,group,val,all,3,3,14,0.7287191726332538,0.6725403817914831,0.7951388888888888,0.7039930555555556,,,,,,,,,,,,,0.7287191726332538,0.6725403817914831,0.7951388888888888,0.7039930555555556
inceptiontime,lump_binary,group,val,all,3,3,15,0.7057915057915058,0.6356050069541029,0.7934027777777778,0.6692708333333334,,,,,,,,,,,,,0.7057915057915058,0.6356050069541029,0.7934027777777778,0.6692708333333334
inceptiontime,lump_binary,group,val,all,3,4,0,0.739900779588944,0.6251497005988024,0.90625,0.6814236111111112,,,,,,,,,,,,,0.739900779588944,0.6251497005988024,0.90625,0.6814236111111112
inceptiontime,lump_binary,group,val,all,3,4,1,0.7381703470031545,0.6763005780346821,0.8125,0.7118055555555556,,,,,,,,,,,,,0.7381703470031545,0.6763005780346821,0.8125,0.7118055555555556
inceptiontime,lump_binary,group,val,all,3,4,2,0.7181153533712429,0.6748091603053435,0.7673611111111112,0.6987847222222222,,,,,,,,,,,,,0.7181153533712429,0.6748091603053435,0.7673611111111112,0.6987847222222222
inceptiontime,lump_binary,group,val,all,3,4,3,0.7278382581648523,0.6591549295774648,0.8125,0.6961805555555556,,,,,,,,,,,,,0.7278382581648523,0.6591549295774648,0.8125,0.6961805555555556
inceptiontime,lump_binary,group,val,all,3,4,4,0.7424749163879598,0.7161290322580646,0.7708333333333334,0.7326388888888888,,,,,,,,,,,,,0.7424749163879598,0.7161290322580646,0.7708333333333334,0.7326388888888888
inceptiontime,lump_binary,group,val,all,3,4,5,0.8259493670886076,0.7587209302325582,0.90625,0.8090277777777778,,,,,,,,,,,,,0.8259493670886076,0.7587209302325582,0.90625,0.8090277777777778
inceptiontime,lump_binary,group,val,all,3,4,6,0.7561950439648282,0.7007407407407408,0.8211805555555556,0.7352430555555556,,,,,,,,,,,,,0.7561950439648282,0.7007407407407408,0.8211805555555556,0.7352430555555556
inceptiontime,lump_binary,group,val,all,3,4,7,0.7454401268834259,0.6861313868613139,0.8159722222222222,0.7213541666666666,,,,,,,,,,,,,0.7454401268834259,0.6861313868613139,0.8159722222222222,0.7213541666666666
inceptiontime,lump_binary,group,val,all,3,4,8,0.6782740348221045,0.6013422818791946,0.7777777777777778,0.6310763888888888,,,,,,,,,,,,,0.6782740348221045,0.6013422818791946,0.7777777777777778,0.6310763888888888
inceptiontime,lump_binary,group,val,all,3,4,9,0.7444794952681388,0.6820809248554913,0.8194444444444444,0.71875,,,,,,,,,,,,,0.7444794952681388,0.6820809248554913,0.8194444444444444,0.71875
inceptiontime,lump_binary,group,val,all,3,4,10,0.7451298701298701,0.6996951219512195,0.796875,0.7274305555555556,,,,,,,,,,,,,0.7451298701298701,0.6996951219512195,0.796875,0.7274305555555556
inceptiontime,lump_binary,group,val,all,3,4,11,0.7370030581039755,0.6584699453551912,0.8368055555555556,0.7013888888888888,,,,,,,,,,,,,0.7370030581039755,0.6584699453551912,0.8368055555555556,0.7013888888888888
inceptiontime,lump_binary,group,val,all,3,4,12,0.7467105263157895,0.709375,0.7881944444444444,0.7326388888888888,,,,,,,,,,,,,0.7467105263157895,0.709375,0.7881944444444444,0.7326388888888888
inceptiontime,lump_binary,group,val,all,3,4,13,0.740989103101425,0.7163695299837926,0.7673611111111112,0.7317708333333334,,,,,,,,,,,,,0.740989103101425,0.7163695299837926,0.7673611111111112,0.7317708333333334
inceptiontime,lump_binary,group,val,all,3,4,14,0.7661538461538462,0.6878453038674033,0.8645833333333334,0.7361111111111112,,,,,,,,,,,,,0.7661538461538462,0.6878453038674033,0.8645833333333334,0.7361111111111112
inceptiontime,lump_binary,group,val,all,3,4,15,0.7343144848954299,0.6629370629370629,0.8229166666666666,0.7022569444444444,,,,,,,,,,,,,0.7343144848954299,0.6629370629370629,0.8229166666666666,0.7022569444444444
inceptiontime,lump_binary,group,doctors_test,all,3,0,0,0.648910411622276,0.4981412639405204,0.9305555555555556,0.4965277777777778,,,,,,,,,,,,,0.648910411622276,0.4981412639405204,0.9305555555555556,0.4965277777777778
inceptiontime,lump_binary,group,doctors_test,all,3,1,0,0.6666666666666666,0.5,1.0,0.5,,,,,,,,,,,,,0.6666666666666666,0.5,1.0,0.5
inceptiontime,lump_binary,group,doctors_test,all,3,2,0,0.6666666666666666,0.5,1.0,0.5,,,,,,,,,,,,,0.6666666666666666,0.5,1.0,0.5
inceptiontime,lump_binary,group,doctors_test,all,3,3,0,0.5534246575342465,0.4570135746606334,0.7013888888888888,0.4340277777777778,,,,,,,,,,,,,0.5534246575342465,0.4570135746606334,0.7013888888888888,0.4340277777777778
inceptiontime,lump_binary,group,doctors_test,all,3,4,0,0.2627737226277372,0.2769230769230769,0.25,0.2986111111111111,,,,,,,,,,,,,0.2627737226277372,0.2769230769230769,0.25,0.2986111111111111
inceptiontime,lump_binary,group,val,all,2,0,0,0.6758147512864494,0.6677966101694915,0.6840277777777778,0.671875,,,,,,,,,,,,,0.6758147512864494,0.6677966101694915,0.6840277777777778,0.671875
inceptiontime,lump_binary,group,val,all,2,0,1,0.7422828427853554,0.6328029375764994,0.8975694444444444,0.6883680555555556,,,,,,,,,,,,,0.7422828427853554,0.6328029375764994,0.8975694444444444,0.6883680555555556
inceptiontime,lump_binary,group,val,all,2,0,2,0.6969930609097919,0.6560232220609579,0.743421052631579,0.678921568627451,,,,,,,,,,,,,0.6969930609097919,0.6560232220609579,0.743421052631579,0.678921568627451
inceptiontime,lump_binary,group,val,all,2,0,3,0.7410649161196207,0.6389937106918239,0.8819444444444444,0.6918402777777778,,,,,,,,,,,,,0.7410649161196207,0.6389937106918239,0.8819444444444444,0.6918402777777778
inceptiontime,lump_binary,group,val,all,2,0,4,0.7487473156764496,0.6370280146163215,0.9079861111111112,0.6953125,,,,,,,,,,,,,0.7487473156764496,0.6370280146163215,0.9079861111111112,0.6953125
inceptiontime,lump_binary,group,val,all,2,0,5,0.7199354317998385,0.7650085763293311,0.6798780487804879,0.7355182926829268,,,,,,,,,,,,,0.7199354317998385,0.7650085763293311,0.6798780487804879,0.7355182926829268
inceptiontime,lump_binary,group,val,all,2,0,6,0.7489361702127659,0.6330935251798561,0.9166666666666666,0.6927083333333334,,,,,,,,,,,,,0.7489361702127659,0.6330935251798561,0.9166666666666666,0.6927083333333334
inceptiontime,lump_binary,group,val,all,2,0,7,0.7804878048780488,0.6956521739130435,0.8888888888888888,0.75,,,,,,,,,,,,,0.7804878048780488,0.6956521739130435,0.8888888888888888,0.75
inceptiontime,lump_binary,group,val,all,2,0,8,0.761544284632854,0.6751677852348993,0.8732638888888888,0.7265625,,,,,,,,,,,,,0.761544284632854,0.6751677852348993,0.8732638888888888,0.7265625
inceptiontime,lump_binary,group,val,all,2,0,9,0.7477064220183486,0.6680327868852459,0.8489583333333334,0.7135416666666666,,,,,,,,,,,,,0.7477064220183486,0.6680327868852459,0.8489583333333334,0.7135416666666666
inceptiontime,lump_binary,group,val,all,2,0,10,0.6932773109243697,0.6991525423728814,0.6875,0.6853448275862069,,,,,,,,,,,,,0.6932773109243697,0.6991525423728814,0.6875,0.6853448275862069
inceptiontime,lump_binary,group,val,all,2,0,11,0.76058506543495,0.6832641770401107,0.8576388888888888,0.7300347222222222,,,,,,,,,,,,,0.76058506543495,0.6832641770401107,0.8576388888888888,0.7300347222222222
inceptiontime,lump_binary,group,val,all,2,0,12,0.6666666666666666,0.600891861761427,0.7486111111111111,0.6214887640449438,,,,,,,,,,,,,0.6666666666666666,0.600891861761427,0.7486111111111111,0.6214887640449438
inceptiontime,lump_binary,group,val,all,2,0,13,0.7023195876288659,0.6550480769230769,0.7569444444444444,0.6791666666666667,,,,,,,,,,,,,0.7023195876288659,0.6550480769230769,0.7569444444444444,0.6791666666666667
inceptiontime,lump_binary,group,val,all,2,0,14,0.6895238095238095,0.6350877192982456,0.7541666666666667,0.6604166666666667,,,,,,,,,,,,,0.6895238095238095,0.6350877192982456,0.7541666666666667,0.6604166666666667
inceptiontime,lump_binary,group,val,all,2,0,15,0.7339563862928349,0.6655367231638418,0.8180555555555555,0.7034722222222223,,,,,,,,,,,,,0.7339563862928349,0.6655367231638418,0.8180555555555555,0.7034722222222223
inceptiontime,lump_binary,group,val,all,2,1,0,0.7129186602870813,0.6592920353982301,0.7760416666666666,0.6875,,,,,,,,,,,,,0.7129186602870813,0.6592920353982301,0.7760416666666666,0.6875
inceptiontime,lump_binary,group,val,all,2,1,1,0.6827537260468417,0.5887392900856793,0.8125,0.6237373737373737,,,,,,,,,,,,,0.6827537260468417,0.5887392900856793,0.8125,0.6237373737373737
inceptiontime,lump_binary,group,val,all,2,1,2,0.7366720516962844,0.6888217522658611,0.7916666666666666,0.7170138888888888,,,,,,,,,,,,,0.7366720516962844,0.6888217522658611,0.7916666666666666,0.7170138888888888
inceptiontime,lump_binary,group,val,all,2,1,3,0.6647926914968376,0.5919899874843555,0.7580128205128205,0.6214285714285714,,,,,,,,,,,,,0.6647926914968376,0.5919899874843555,0.7580128205128205,0.6214285714285714
inceptiontime,lump_binary,group,val,all,2,1,4,0.6776180698151951,0.6029232643118149,0.7734375,0.6365740740740741,,,,,,,,,,,,,0.6776180698151951,0.6029232643118149,0.7734375,0.6365740740740741
inceptiontime,lump_binary,group,val,all,2,1,5,0.7814285714285715,0.6638349514563107,0.9496527777777778,0.734375,,,,,,,,,,,,,0.7814285714285715,0.6638349514563107,0.9496527777777778,0.734375
inceptiontime,lump_binary,group,val,all,2,1,6,0.6690647482014388,0.6476323119777159,0.6919642857142857,0.6536144578313253,,,,,,,,,,,,,0.6690647482014388,0.6476323119777159,0.6919642857142857,0.6536144578313253
inceptiontime,lump_binary,group,val,all,2,1,7,0.7029972752043597,0.6615384615384615,0.75,0.6755952380952381,,,,,,,,,,,,,0.7029972752043597,0.6615384615384615,0.75,0.6755952380952381
inceptiontime,lump_binary,group,val,all,2,1,8,0.6902777777777778,0.6752717391304348,0.7059659090909091,0.6720588235294118,,,,,,,,,,,,,0.6902777777777778,0.6752717391304348,0.7059659090909091,0.6720588235294118
inceptiontime,lump_binary,group,val,all,2,1,9,0.7344709897610922,0.7221476510067114,0.7472222222222222,0.717296511627907,,,,,,,,,,,,,0.7344709897610922,0.7221476510067114,0.7472222222222222,0.717296511627907
inceptiontime,lump_binary,group,val,all,2,1,10,0.7148468185388845,0.6527977044476327,0.7899305555555556,0.6848958333333334,,,,,,,,,,,,,0.7148468185388845,0.6527977044476327,0.7899305555555556,0.6848958333333334
inceptiontime,lump_binary,group,val,all,2,1,11,0.6990014265335235,0.718475073313783,0.6805555555555556,0.7002840909090909,,,,,,,,,,,,,0.6990014265335235,0.718475073313783,0.6805555555555556,0.7002840909090909
inceptiontime,lump_binary,group,val,all,2,1,12,0.7655038759689923,0.8662280701754386,0.6857638888888888,0.7899305555555556,,,,,,,,,,,,,0.7655038759689923,0.8662280701754386,0.6857638888888888,0.7899305555555556
inceptiontime,lump_binary,group,val,all,2,1,13,0.7070063694267515,0.6529411764705882,0.7708333333333334,0.6805555555555556,,,,,,,,,,,,,0.7070063694267515,0.6529411764705882,0.7708333333333334,0.6805555555555556
inceptiontime,lump_binary,group,val,all,2,1,14,0.7231807951987997,0.6367239101717305,0.8368055555555556,0.6796875,,,,,,,,,,,,,0.7231807951987997,0.6367239101717305,0.8368055555555556,0.6796875
inceptiontime,lump_binary,group,val,all,2,1,15,0.7323026851098454,0.6891271056661562,0.78125,0.7144097222222222,,,,,,,,,,,,,0.7323026851098454,0.6891271056661562,0.78125,0.7144097222222222
inceptiontime,lump_binary,group,val,all,2,2,0,0.6993865030674846,0.6263736263736264,0.7916666666666666,0.6597222222222222,,,,,,,,,,,,,0.6993865030674846,0.6263736263736264,0.7916666666666666,0.6597222222222222
inceptiontime,lump_binary,group,val,all,2,2,1,0.6399331662489557,0.6167471819645732,0.6649305555555556,0.6258680555555556,,,,,,,,,,,,,0.6399331662489557,0.6167471819645732,0.6649305555555556,0.6258680555555556
inceptiontime,lump_binary,group,val,all,2,2,2,0.7259380097879282,0.6846153846153846,0.7725694444444444,0.7083333333333334,,,,,,,,,,,,,0.7259380097879282,0.6846153846153846,0.7725694444444444,0.7083333333333334
inceptiontime,lump_binary,group,val,all,2,2,3,0.7932862190812721,0.8075539568345323,0.7795138888888888,0.796875,,,,,,,,,,,,,0.7932862190812721,0.8075539568345323,0.7795138888888888,0.796875
inceptiontime,lump_binary,group,val,all,2,2,4,0.6839378238341969,0.6804123711340206,0.6875,0.6822916666666666,,,,,,,,,,,,,0.6839378238341969,0.6804123711340206,0.6875,0.6822916666666666
inceptiontime,lump_binary,group,val,all,2,2,5,0.630098452883263,0.5295508274231678,0.7777777777777778,0.5434027777777778,,,,,,,,,,,,,0.630098452883263,0.5295508274231678,0.7777777777777778,0.5434027777777778
inceptiontime,lump_binary,group,val,all,2,2,6,0.6070460704607046,0.4977777777777777,0.7777777777777778,0.4965277777777778,,,,,,,,,,,,,0.6070460704607046,0.4977777777777777,0.7777777777777778,0.4965277777777778
inceptiontime,lump_binary,group,val,all,2,2,7,0.7307692307692307,0.6560773480662984,0.8246527777777778,0.6961805555555556,,,,,,,,,,,,,0.7307692307692307,0.6560773480662984,0.8246527777777778,0.6961805555555556
inceptiontime,lump_binary,group,val,all,2,2,8,0.7181964573268921,0.6696696696696697,0.7743055555555556,0.6961805555555556,,,,,,,,,,,,,0.7181964573268921,0.6696696696696697,0.7743055555555556,0.6961805555555556
inceptiontime,lump_binary,group,val,all,2,2,9,0.6537949400798935,0.5302375809935205,0.8524305555555556,0.5486111111111112,,,,,,,,,,,,,0.6537949400798935,0.5302375809935205,0.8524305555555556,0.5486111111111112
inceptiontime,lump_binary,group,val,all,2,2,10,0.8063300678221552,0.7123834886817576,0.9288194444444444,0.7769097222222222,,,,,,,,,,,,,0.8063300678221552,0.7123834886817576,0.9288194444444444,0.7769097222222222
inceptiontime,lump_binary,group,val,all,2,2,11,0.708300395256917,0.6502177068214804,0.7777777777777778,0.6796875,,,,,,,,,,,,,0.708300395256917,0.6502177068214804,0.7777777777777778,0.6796875
