model,task,cv_type,eval_set,sensor_config,num_seconds,fold,doctor_trials,f1,precision,recall,accuracy,Lump_f1,Lump_precision,Lump_recall,Lump_acc,Size_f1,Size_precision,Size_recall,Size_acc,Position_f1,Position_precision,Position_recall,Position_acc,combined_f1,combined_precision,combined_recall,combined_accuracy
inceptiontime,lump_binary,group,val,tips,1,0,2,0.6714905933429812,0.599483204134367,0.7631578947368421,0.6290849673202614,,,,,,,,,,,,,0.6714905933429812,0.599483204134367,0.7631578947368421,0.6290849673202614
inceptiontime,lump_binary,group,val,tips,1,1,2,0.6589327146171694,0.5941422594142259,0.7395833333333334,0.6171875,,,,,,,,,,,,,0.6589327146171694,0.5941422594142259,0.7395833333333334,0.6171875
inceptiontime,lump_binary,group,val,tips,1,2,2,0.6608969315499607,0.60431654676259,0.7291666666666666,0.6258680555555556,,,,,,,,,,,,,0.6608969315499607,0.60431654676259,0.7291666666666666,0.6258680555555556
inceptiontime,lump_binary,group,val,tips,1,3,2,0.7053140096618358,0.5853379152348225,0.8871527777777778,0.6293402777777778,,,,,,,,,,,,,0.7053140096618358,0.5853379152348225,0.8871527777777778,0.6293402777777778
inceptiontime,lump_binary,group,val,tips,1,4,2,0.6837060702875399,0.5409504550050556,0.9288194444444444,0.5703125,,,,,,,,,,,,,0.6837060702875399,0.5409504550050556,0.9288194444444444,0.5703125
inceptiontime,lump_binary,group,val,tips,1,0,3,0.7265861027190332,0.643048128342246,0.8350694444444444,0.6857638888888888,,,,,,,,,,,,,0.7265861027190332,0.643048128342246,0.8350694444444444,0.6857638888888888
inceptiontime,lump_binary,group,val,tips,1,1,3,0.6163723916532905,0.617363344051447,0.6153846153846154,0.6206349206349207,,,,,,,,,,,,,0.6163723916532905,0.617363344051447,0.6153846153846154,0.6206349206349207
inceptiontime,lump_binary,group,val,tips,1,2,3,0.6544454628780935,0.6932038834951456,0.6197916666666666,0.6727430555555556,,,,,,,,,,,,,0.6544454628780935,0.6932038834951456,0.6197916666666666,0.6727430555555556
inceptiontime,lump_binary,group,val,tips,1,3,3,0.6208791208791209,0.6569767441860465,0.5885416666666666,0.640625,,,,,,,,,,,,,0.6208791208791209,0.6569767441860465,0.5885416666666666,0.640625
inceptiontime,lump_binary,group,val,tips,1,4,3,0.6695491043854231,0.5196548418024928,0.9409722222222222,0.5355902777777778,,,,,,,,,,,,,0.6695491043854231,0.5196548418024928,0.9409722222222222,0.5355902777777778
