model,task,cv_type,fold,doctor_trials,f1,precision,recall,accuracy
inceptiontime,position_multiclass,plain,0,6,0.720453409076929,0.7252351090791803,0.7162814439039313,0.7828282828282829
inceptiontime,position_multiclass,plain,1,6,0.7183389486937168,0.71476612360071,0.7225239458279659,0.780960404380792
inceptiontime,position_multiclass,plain,2,6,0.7287902100367548,0.7371115244389409,0.723514686454385,0.7927548441449032
inceptiontime,position_multiclass,plain,3,6,0.6961942440454241,0.6993199417286611,0.6940561435693345,0.7691659646166807
inceptiontime,position_multiclass,plain,4,6,0.7188780754802622,0.7215936461217531,0.7183498668266256,0.7843302443133952
inceptiontime,position_multiclass,plain,0,7,0.6952043172626794,0.7018783068783069,0.6942542728060663,0.7707808564231738
inceptiontime,position_multiclass,plain,1,7,0.7140156486061658,0.7157052257344342,0.7137774308124823,0.7791771620486986
inceptiontime,position_multiclass,plain,2,7,0.7136368295853022,0.7252986519415738,0.7063944570132689,0.7831932773109244
inceptiontime,position_multiclass,plain,3,7,0.7062956309919347,0.7109110806650724,0.7069343844954641,0.7705882352941177
inceptiontime,position_multiclass,plain,4,7,0.742379764093576,0.7510663432275213,0.7371828311883064,0.8016806722689076
inceptiontime,position_multiclass,plain,0,8,0.7022337650232167,0.7052935820059838,0.7013171334025294,0.7721943048576214
inceptiontime,position_multiclass,plain,1,8,0.7187014855903114,0.7242995781968424,0.7143153568177243,0.7830820770519263
inceptiontime,position_multiclass,plain,2,8,0.7076391354387522,0.7069157892164825,0.7114734827286591,0.7755443886097152
inceptiontime,position_multiclass,plain,3,8,0.7399305600484818,0.745056385268462,0.7380730774267423,0.8030176026823135
inceptiontime,position_multiclass,plain,4,8,0.7115569307688036,0.7102837189707689,0.7146676131409027,0.7761944677284157
inceptiontime,position_multiclass,plain,0,9,0.7280844484551485,0.7370321176236656,0.7264181251223145,0.7903091060985797
inceptiontime,position_multiclass,plain,1,9,0.7111957430692115,0.7130462679334753,0.7098774507846106,0.7769423558897243
inceptiontime,position_multiclass,plain,2,9,0.7069607114108263,0.7090275409321632,0.7060922100429083,0.772765246449457
inceptiontime,position_multiclass,plain,3,9,0.7217056834286671,0.7273551264325673,0.7170518660377534,0.7894736842105263
inceptiontime,position_multiclass,plain,4,9,0.7217007225867625,0.7254644304623328,0.7185244253045716,0.7851170568561873
inceptiontime,position_multiclass,plain,0,10,0.7137119552979154,0.7159692100658193,0.7120865015135653,0.78
inceptiontime,position_multiclass,plain,1,10,0.6894345543218031,0.6948192025088749,0.6855257989112594,0.7583333333333333
inceptiontime,position_multiclass,plain,2,10,0.719838147007995,0.7394557221183118,0.7072917610963405,0.7866666666666666
inceptiontime,position_multiclass,plain,3,10,0.7001995176383261,0.7044431318519346,0.7012176201942281,0.77
inceptiontime,position_multiclass,plain,4,10,0.7254321055183525,0.7454118683514288,0.710961109133051,0.7916666666666666
inceptiontime,position_multiclass,plain,0,11,0.7259536640655154,0.7393353455322895,0.7151636238549726,0.7931893687707641
inceptiontime,position_multiclass,plain,1,11,0.7208719418471434,0.7327584839925414,0.7134318720645589,0.7863674147963424
inceptiontime,position_multiclass,plain,2,11,0.700005669770437,0.7043193781493509,0.6989133359000554,0.7655860349127181
inceptiontime,position_multiclass,plain,3,11,0.7049080155211744,0.7081130747815043,0.707152484703869,0.770573566084788
inceptiontime,position_multiclass,plain,4,11,0.7183852376781206,0.7286161906344307,0.7113524716785335,0.7830423940149626
inceptiontime,position_multiclass,plain,0,12,0.720988523039908,0.7173274476187186,0.7259327683152607,0.7837613918806959
inceptiontime,position_multiclass,plain,1,12,0.7071070103522746,0.7142554560735618,0.7011804158052539,0.7821043910521955
inceptiontime,position_multiclass,plain,2,12,0.7139180647506708,0.7313833160212121,0.7115010194738897,0.7777777777777778
inceptiontime,position_multiclass,plain,3,12,0.7166410125055059,0.7249670715316947,0.710187591883583,0.7835820895522388
inceptiontime,position_multiclass,plain,4,12,0.7207368108273905,0.7273229911695143,0.7172147837831335,0.7918739635157546
inceptiontime,position_multiclass,plain,0,13,0.693663642635575,0.6989761703165486,0.6908479959257798,0.7652892561983471
inceptiontime,position_multiclass,plain,1,13,0.7019550100716885,0.7122556377651621,0.7003295851973257,0.7760330578512397
inceptiontime,position_multiclass,plain,2,13,0.7039693480537984,0.7087534631834427,0.699971798401007,0.7702479338842976
inceptiontime,position_multiclass,plain,3,13,0.7178827004743308,0.7254540849505323,0.7148478926918095,0.7849462365591398
inceptiontime,position_multiclass,plain,4,13,0.731440326190012,0.7270076621491717,0.7363589038686773,0.7923904052936311
inceptiontime,position_multiclass,plain,0,14,0.7212426405180749,0.724651153659553,0.7234804925540044,0.7859504132231405
inceptiontime,position_multiclass,plain,1,14,0.712577319157133,0.7183209262527344,0.709492397679388,0.7776859504132232
inceptiontime,position_multiclass,plain,2,14,0.722023805920015,0.7267559482228296,0.7214779754773307,0.7884297520661157
inceptiontime,position_multiclass,plain,3,14,0.6923744125134359,0.7111222889224526,0.6789013672050214,0.7659222497932175
inceptiontime,position_multiclass,plain,4,14,0.7012594590399317,0.7190385769814089,0.7063083750708856,0.7750206782464847
inceptiontime,position_multiclass,plain,0,15,0.714917089488668,0.7340958905715222,0.71355487312639,0.7793388429752066
inceptiontime,position_multiclass,plain,1,15,0.722215792826868,0.7383103056716752,0.7176932415086827,0.7925619834710744
inceptiontime,position_multiclass,plain,2,15,0.6986839847333257,0.7081906702810736,0.6909115945515854,0.771900826446281
inceptiontime,position_multiclass,plain,3,15,0.7028305819703309,0.711876953558926,0.6974637051774764,0.7700578990901572
inceptiontime,position_multiclass,plain,4,15,0.7229108276815349,0.7243227114010737,0.7219329361701434,0.7882547559966915
inceptiontime,multitask_all,group,0,0,0.7211625794732062,0.7561904761904762,0.6892361111111112,0.7335069444444444,0.3272392242874551,0.32936493944058287,0.33376736111111116,0.4991319444444444,0.37405534448303246,0.4043307608735847,0.39453125,0.5460069444444444,0.47415238274789795
inceptiontime,multitask_all,group,1,0,0.7020785219399538,0.6307053941908713,0.7916666666666666,0.6640625,0.3559817570079771,0.36234542293864325,0.3541666666666667,0.4565972222222222,0.35715385197729455,0.3694106720702466,0.36154513888888884,0.4869791666666667,0.47173804364174177
inceptiontime,multitask_all,group,2,0,0.675885911840968,0.6729776247848537,0.6788194444444444,0.6744791666666666,0.4007395815548045,0.4232442406580972,0.3993055555555556,0.5173611111111112,0.29988892692018876,0.3089947835404623,0.3055555555555556,0.4583333333333333,0.4588381401053205
inceptiontime,multitask_all,group,3,0,0.8084388185654009,0.7865353037766831,0.8315972222222222,0.8029513888888888,0.476041287718172,0.5010643593781016,0.46310763888888884,0.5859375,0.3476987882075451,0.3641104759192241,0.37760416666666663,0.5381944444444444,0.5440596314970393
inceptiontime,multitask_all,group,4,0,0.768565248738284,0.657213316892725,0.9253472222222222,0.7213541666666666,0.4001533510731875,0.4160653203815676,0.4110243055555556,0.4609375,0.3904560920671034,0.4021228020211613,0.3980034722222222,0.4574652777777778,0.5197248972928583
inceptiontime,multitask_all,group,0,1,0.7984905660377358,0.7062750333778371,0.9184027777777778,0.7682291666666666,0.42846891453276525,0.4379679480140047,0.4605034722222222,0.5373263888888888,0.3834588972706329,0.387055200844717,0.3893229166666667,0.5060763888888888,0.5368061259470447
inceptiontime,multitask_all,group,1,1,0.7020348837209303,0.6160714285714286,0.8158783783783784,0.6548821548821548,0.31797941820011244,0.36414254722828576,0.32549058359146443,0.39646464646464646,0.26882982556087265,0.2775041509499361,0.2708602219927723,0.37373737373737376,0.42961470916063843
inceptiontime,multitask_all,group,2,1,0.5768880800727935,0.6061185468451242,0.5503472222222222,0.5963541666666666,0.3168995702538149,0.35400891716753735,0.3146701388888889,0.4401041666666667,0.2764042490748998,0.2860826832200878,0.2855902777777778,0.4427083333333333,0.3900639664671694
inceptiontime,multitask_all,group,3,1,0.7985546522131888,0.832391713747646,0.7673611111111112,0.8064236111111112,0.49846585005105293,0.519552153704365,0.5177951388888888,0.6310763888888888,0.37609976755842445,0.38456786693039446,0.39453125,0.5529513888888888,0.5577067566075553
inceptiontime,multitask_all,group,4,1,0.7312454479242535,0.6298619824341279,0.8715277777777778,0.6796875,0.2888127864821297,0.2892261452197578,0.3237847222222222,0.4079861111111111,0.3287104327039845,0.34166259029112245,0.34939236111111116,0.4314236111111111,0.44958955570345593
inceptiontime,multitask_all,group,0,2,0.7166392092257001,0.7178217821782178,0.7154605263157895,0.7189542483660131,0.3188781074688919,0.3345890584422714,0.3247260551948052,0.4877450980392157,0.3495502242509403,0.3627684275979399,0.3691230644355644,0.5302287581699346,0.4616891803151774
inceptiontime,multitask_all,group,1,2,0.7371847030105777,0.6937212863705973,0.7864583333333334,0.7196180555555556,0.44516687686358747,0.44341777959923245,0.453125,0.5277777777777778,0.3890359373204934,0.4002338515143393,0.41015625,0.4956597222222222,0.5237958390648862
inceptiontime,multitask_all,group,2,2,0.6485106382978724,0.6360601001669449,0.6614583333333334,0.6414930555555556,0.40605417136244837,0.4213137375244801,0.4084201388888889,0.5078125,0.3066942276885358,0.3362189293454064,0.3172743055555556,0.4592013888888889,0.4537530124496188
inceptiontime,multitask_all,group,3,2,0.7395596051632498,0.6572199730094467,0.8454861111111112,0.7022569444444444,0.3652001119793967,0.38163345794888115,0.3901909722222222,0.4626736111111111,0.38959666457431497,0.3899144171133748,0.3988715277777778,0.4730902777777778,0.4981187939056539
inceptiontime,multitask_all,group,4,2,0.6868852459016394,0.6506211180124224,0.7274305555555556,0.6684027777777778,0.3317344567671198,0.3405703274781795,0.3454861111111111,0.4722222222222222,0.32843852341263546,0.36525864256245627,0.3428819444444444,0.4756944444444444,0.4490194086937982
inceptiontime,multitask_all,group,0,3,0.754803996925442,0.6772413793103448,0.8524305555555556,0.7230902777777778,0.3603043249907454,0.39001382793713946,0.38671875,0.4748263888888889,0.3936388948581391,0.4204967072280344,0.4149305555555555,0.4947916666666667,0.5029157389247755
inceptiontime,multitask_all,group,1,3,0.6570048309178744,0.576969696969697,0.7628205128205128,0.6055555555555555,0.2821238753180965,0.27342586691691356,0.2999754323899371,0.39285714285714285,0.2654755737070733,0.33311349957006003,0.27952648766328014,0.39126984126984127,0.4015347599810148
inceptiontime,multitask_all,group,2,3,0.8674911660777385,0.8830935251798561,0.8524305555555556,0.8697916666666666,0.40936854104596476,0.42983928851331055,0.4357638888888889,0.6076388888888888,0.3293191626885841,0.40774232743829575,0.3819444444444444,0.5746527777777778,0.5353929566040957
inceptiontime,multitask_all,group,3,3,0.6339501206757844,0.5907046476761619,0.6840277777777778,0.6050347222222222,0.3081919261209781,0.32165793713938096,0.3094618055555556,0.4210069444444444,0.32080089068316897,0.3406017678313126,0.3146701388888889,0.4279513888888889,0.4209809791599772
inceptiontime,multitask_all,group,4,3,0.7355623100303952,0.654054054054054,0.8402777777777778,0.6979166666666666,0.2969070349062055,0.29773172078151333,0.3055555555555555,0.4010416666666667,0.35496477369788315,0.3596677001306403,0.3550347222222222,0.4392361111111111,0.46247803954482797
inceptiontime,multitask_all,group,0,4,0.7280898876404495,0.6403162055335968,0.84375,0.6848958333333334,0.3691202748878066,0.3625208650614965,0.3984375,0.4913194444444444,0.4074082437467733,0.41096472285560337,0.4123263888888889,0.5121527777777778,0.5015394687583431
inceptiontime,multitask_all,group,1,4,0.6620973269362577,0.5897435897435898,0.7546875,0.6195987654320988,0.3346844162410383,0.3676574859042283,0.33533946998123826,0.4158950617283951,0.2611987485191773,0.2785972884472597,0.2753681151165907,0.39274691358024694,0.4193268305654911
inceptiontime,multitask_all,group,2,4,0.7237936772046589,0.694888178913738,0.7552083333333334,0.7118055555555556,0.4158462955792569,0.41224705562575,0.42621527777777773,0.515625,0.3153441570202581,0.3146954421668833,0.3246527777777778,0.4409722222222222,0.4849947099347247
inceptiontime,multitask_all,group,3,4,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.8055555555555556,0.4827194224947824,0.4953828189082101,0.4891493055555556,0.6137152777777778,0.389245561559598,0.40072166404271026,0.3971354166666667,0.5529513888888888,0.559173513203312
inceptiontime,multitask_all,group,4,4,0.7250221043324492,0.7387387387387387,0.7118055555555556,0.7300347222222222,0.40698666628313906,0.46863230791876437,0.41927083333333337,0.5555555555555556,0.3561357542228487,0.40220298220298223,0.3650173611111111,0.5303819444444444,0.4960481749461456
inceptiontime,multitask_all,group,0,5,0.6850335070737156,0.6695778748180495,0.7012195121951219,0.6775914634146342,0.2924563054195861,0.2933645908956468,0.30040922619047616,0.4496951219512195,0.32060561905260376,0.3448648617317869,0.33778854529616725,0.49314024390243905,0.43269847718196847
inceptiontime,multitask_all,group,1,5,0.7244755244755244,0.6065573770491803,0.8993055555555556,0.6579861111111112,0.34853068836702283,0.3492697859897389,0.3893229166666667,0.4418402777777778,0.35832400197027486,0.36363663389080203,0.37890625,0.4539930555555556,0.47711007160427404
inceptiontime,multitask_all,group,2,5,0.5700164744645799,0.542319749216301,0.6006944444444444,0.546875,0.32622739437961146,0.3325903938885171,0.3276909722222222,0.4175347222222222,0.28553729092683944,0.28933702791461413,0.2921006944444444,0.3897569444444444,0.3939270532570103
inceptiontime,multitask_all,group,3,5,0.7002700270027002,0.7271028037383177,0.6753472222222222,0.7109375,0.41630407677813497,0.43518633006337926,0.42057291666666663,0.5529513888888888,0.3273764127573797,0.3333719657249069,0.3389756944444444,0.5026041666666666,0.4813168388460716
inceptiontime,multitask_all,group,4,5,0.8066390041493776,0.7726550079491256,0.84375,0.7977430555555556,0.46442370210445605,0.5036960129846774,0.4574652777777778,0.5833333333333334,0.3249565597999019,0.3437165427407978,0.359375,0.5243055555555556,0.5320064220179118
inceptiontime,multitask_all,group,0,6,0.7924263674614306,0.6647058823529411,0.9809027777777778,0.7430555555555556,0.42578800958557644,0.48474223398834815,0.4670138888888889,0.5711805555555556,0.4346585842185422,0.4582859396406196,0.4431423611111111,0.5720486111111112,0.5509576537551831
inceptiontime,multitask_all,group,1,6,0.6737184703010578,0.7432675044883303,0.6160714285714286,0.6980421686746988,0.3221941219258976,0.36468262893055137,0.32564786585365857,0.49096385542168675,0.3429054860400537,0.3612076103224716,0.3589939024390244,0.526355421686747,0.4462726927556697
inceptiontime,multitask_all,group,2,6,0.656964656964657,0.5467128027681661,0.8229166666666666,0.5703125,0.29798454987909184,0.30383371245521923,0.30685763888888884,0.3428819444444444,0.262012491078075,0.2750004011652757,0.2751736111111111,0.3177083333333333,0.40565389930727463
inceptiontime,multitask_all,group,3,6,0.8206958073148974,0.8440366972477065,0.7986111111111112,0.8255208333333334,0.5067334381724745,0.5323192474463492,0.517361111111111,0.65625,0.35479344614484415,0.4050606729178158,0.3810763888888889,0.5694444444444444,0.5607408972107387
inceptiontime,multitask_all,group,4,6,0.7052117263843648,0.6641104294478528,0.7517361111111112,0.6857638888888888,0.3147902109487223,0.30537489496787695,0.3311631944444444,0.4435763888888889,0.33228337184965906,0.33210460214194265,0.3402777777777778,0.453125,0.4507617697275821
inceptiontime,multitask_all,group,0,7,0.7384615384615385,0.6387832699619772,0.875,0.6901041666666666,0.3746448406556665,0.37067486305870917,0.41276041666666663,0.4921875,0.3582121896820091,0.37090127999189176,0.36848958333333337,0.4835069444444444,0.49043952293307136
inceptiontime,multitask_all,group,1,7,0.7107438016528925,0.7356143079315708,0.6875,0.7135416666666666,0.3228993351841821,0.3444759952726866,0.3265458880550344,0.4635416666666667,0.3554188397183571,0.3662478780074092,0.36767385307781647,0.5044642857142857,0.4630206588518106
inceptiontime,multitask_all,group,2,7,0.7323506594259116,0.6619915848527349,0.8194444444444444,0.7005208333333334,0.47166655584562356,0.4668381577752385,0.48697916666666663,0.5364583333333334,0.3662709902804278,0.3903706511711122,0.3980034722222222,0.4730902777777778,0.5234294018506543
inceptiontime,multitask_all,group,3,7,0.7256198347107438,0.692429022082019,0.7621527777777778,0.7118055555555556,0.4088292195428219,0.4129302867674961,0.40625,0.5121527777777778,0.3093868721352935,0.30524379941454255,0.32204861111111116,0.4635416666666667,0.48127864212961974
inceptiontime,multitask_all,group,4,7,0.7146486028789162,0.6975206611570248,0.7326388888888888,0.7074652777777778,0.32271796421363397,0.3090006785100358,0.3441840277777778,0.4626736111111111,0.37017400761624114,0.36943125449937375,0.3715277777777778,0.484375,0.46918019156959717
inceptiontime,multitask_all,group,0,8,0.7606901725431358,0.6697490092470277,0.8802083333333334,0.7230902777777778,0.3430096063796635,0.3651194517182297,0.3871527777777778,0.4722222222222222,0.4144436637170461,0.4256522761097852,0.41666666666666663,0.4947916666666667,0.5060478142132818
inceptiontime,multitask_all,group,1,8,0.7114503816793893,0.768976897689769,0.6619318181818182,0.7220588235294118,0.34391157608872114,0.3707908377883383,0.3550976335656214,0.4948529411764706,0.3779383734801486,0.40004656843857406,0.3772230691056911,0.5117647058823529,0.477766777082753
inceptiontime,multitask_all,group,2,8,0.7163920208152645,0.7157712305025996,0.7170138888888888,0.7161458333333334,0.40867411062750536,0.41012602248248614,0.4153645833333333,0.5321180555555556,0.40139716903119893,0.406135348415815,0.4166666666666667,0.5277777777777778,0.5088211001579896
inceptiontime,multitask_all,group,3,8,0.7398444252376837,0.7366609294320138,0.7430555555555556,0.7387152777777778,0.34907475099830376,0.34398603661644434,0.3784722222222222,0.5277777777777778,0.29819806218256134,0.2977028909762943,0.3111979166666667,0.4852430555555556,0.46237241280618285
inceptiontime,multitask_all,group,4,8,0.6900420757363254,0.5788235294117647,0.8541666666666666,0.6163194444444444,0.30855499435219136,0.32050886811615475,0.328125,0.3628472222222222,0.2267952214622128,0.26610404469829874,0.234375,0.3038194444444444,0.4084640971835765
inceptiontime,multitask_all,group,0,9,0.7702219040801718,0.6552984165651644,0.9340277777777778,0.7213541666666666,0.412911072270494,0.41534668810154246,0.4375,0.5260416666666666,0.40783564519029636,0.40816886081447223,0.41189236111111116,0.5130208333333334,0.5303228738469873
inceptiontime,multitask_all,group,1,9,0.7074646940147948,0.6857887874837028,0.7305555555555555,0.6838662790697675,0.3181881476422314,0.3267249708304651,0.33201219512195124,0.45930232558139533,0.3300885874504105,0.3651201897804048,0.3491615853658536,0.4731104651162791,0.4519138097024789
inceptiontime,multitask_all,group,2,9,0.6539343009931246,0.5839017735334243,0.7430555555555556,0.6067708333333334,0.3276796709353951,0.32988619764105576,0.33072916666666663,0.4010416666666667,0.2856288243078528,0.2949064706302671,0.30295138888888884,0.3697916666666667,0.4224142654121241
inceptiontime,multitask_all,group,3,9,0.8091324200913242,0.8535645472061657,0.7690972222222222,0.8185763888888888,0.4895163820384112,0.501181114955396,0.5008680555555556,0.6267361111111112,0.38689866901187614,0.4237877543613592,0.4058159722222222,0.5685763888888888,0.5618491570472038
inceptiontime,multitask_all,group,4,9,0.7319347319347319,0.6624472573839663,0.8177083333333334,0.7005208333333334,0.32217778909380934,0.33471502498596095,0.3155381944444445,0.4192708333333333,0.3265767044211417,0.3266187211048285,0.34244791666666663,0.4435763888888889,0.4602297418165609
inceptiontime,multitask_all,group,0,10,0.7145682267633487,0.6800501882057717,0.7527777777777778,0.6889367816091954,0.26808217819631125,0.2949335272398863,0.28742559523809524,0.4489942528735632,0.3383238911785964,0.35717206614338304,0.342485119047619,0.48419540229885055,0.44032476537941884
inceptiontime,multitask_all,group,1,10,0.7291021671826625,0.6578212290502793,0.8177083333333334,0.6961805555555556,0.43967899452564824,0.4272220631996216,0.47395833333333337,0.5295138888888888,0.3519413779624022,0.3848568228307217,0.4027777777777778,0.4791666666666667,0.5069075132235711
inceptiontime,multitask_all,group,2,10,0.7920937042459737,0.6848101265822785,0.9392361111111112,0.7534722222222222,0.40290563961529313,0.42374434117073434,0.4383680555555555,0.5295138888888888,0.36955924349165503,0.39976475724498906,0.4032118055555556,0.5251736111111112,0.5215195291176405
inceptiontime,multitask_all,group,3,10,0.6428571428571429,0.6617647058823529,0.625,0.6527777777777778,0.3947253257530593,0.4041463966510447,0.3993055555555556,0.5138888888888888,0.31302706164756633,0.3251647168971065,0.3159722222222222,0.4583333333333333,0.45020317675258953
inceptiontime,multitask_all,group,4,10,0.7565982404692082,0.6548223350253807,0.8958333333333334,0.7118055555555556,0.3073667233391605,0.3124977363325435,0.3250868055555556,0.4071180555555556,0.3428927978046833,0.3758253093002969,0.3598090277777778,0.4348958333333333,0.46895258720435057
inceptiontime,multitask_all,group,0,11,0.7457121551081283,0.6535947712418301,0.8680555555555556,0.7039930555555556,0.3736271195384803,0.37520648190411887,0.4110243055555556,0.5060763888888888,0.3457664645785485,0.3619613132151367,0.3506944444444445,0.4878472222222222,0.48836857974171904
inceptiontime,multitask_all,group,1,11,0.7102546455609084,0.703956343792633,0.7166666666666667,0.7009943181818182,0.3018788323900303,0.32115599204589346,0.303827519379845,0.43607954545454547,0.35183494966614093,0.3668296095157797,0.3685562015503876,0.484375,0.4546561425390266
inceptiontime,multitask_all,group,2,11,0.7527910685805422,0.696165191740413,0.8194444444444444,0.7309027777777778,0.47721294018907146,0.4704211169067727,0.4891493055555556,0.5581597222222222,0.34271171860916194,0.38722240790255497,0.3975694444444445,0.4982638888888889,0.5242385757929252
inceptiontime,multitask_all,group,3,11,0.698019801980198,0.6650943396226415,0.734375,0.6822916666666666,0.37951871658932435,0.37529119848604,0.3971354166666667,0.4939236111111111,0.2656265059120645,0.2746359731026274,0.2777777777777778,0.4184027777777778,0.44772167482719566
inceptiontime,multitask_all,group,4,11,0.7515723270440252,0.6867816091954023,0.8298611111111112,0.7256944444444444,0.3187261267893938,0.3110792436506039,0.3337673611111111,0.4383680555555556,0.3490946540330535,0.3618015968568107,0.3589409722222222,0.4644097222222222,0.47313103595549083
inceptiontime,multitask_all,group,0,12,0.708066581306018,0.6567695961995249,0.7680555555555556,0.6797752808988764,0.3114849755197606,0.3323146074405873,0.31988636363636364,0.42485955056179775,0.28710344345459776,0.3188147468150285,0.33842329545454547,0.4452247191011236,0.4355516667601255
inceptiontime,multitask_all,group,1,12,0.7952249770431589,0.8440545808966862,0.7517361111111112,0.8064236111111112,0.5035981822343577,0.5239629943312843,0.5238715277777778,0.6501736111111112,0.37536189667030784,0.3989297131986952,0.4010416666666667,0.5694444444444444,0.5580616853159415
inceptiontime,multitask_all,group,2,12,0.7589158345221113,0.6440677966101694,0.9236111111111112,0.7065972222222222,0.40862618765108966,0.42675310735478333,0.4327256944444445,0.4921875,0.3955912747214253,0.4018781339450659,0.4027777777777778,0.4826388888888889,0.5210444322982087
inceptiontime,multitask_all,group,3,12,0.6677740863787376,0.6401273885350318,0.6979166666666666,0.6527777777777778,0.35487382759221686,0.3639726971496722,0.3511284722222222,0.4557291666666667,0.3065332806640627,0.3074668201179446,0.3216145833333333,0.4383680555555556,0.44306039821167237
inceptiontime,multitask_all,group,4,12,0.7244224422442245,0.690251572327044,0.7621527777777778,0.7100694444444444,0.413678834114497,0.4157433081513905,0.41840277777777773,0.5052083333333334,0.34940495032938756,0.3574600220684061,0.3532986111111111,0.46875,0.49583540889603633
inceptiontime,multitask_all,group,0,13,0.6915492957746479,0.7014285714285714,0.6819444444444445,0.6958333333333333,0.30999178992029003,0.3331586126842153,0.31180555555555556,0.45694444444444443,0.3577436315368394,0.36307068562630557,0.37395833333333334,0.4951388888888889,0.45309490574392575
inceptiontime,multitask_all,group,1,13,0.7413647851727043,0.7201309328968903,0.7638888888888888,0.7335069444444444,0.468211735340351,0.46940349515214475,0.4752604166666667,0.5720486111111112,0.3518359015687028,0.382566615969288,0.390625,0.5173611111111112,0.520470807360586
inceptiontime,multitask_all,group,2,13,0.7346348517715112,0.6294919454770755,0.8819444444444444,0.6814236111111112,0.4183898510987839,0.45212354400850985,0.4344618055555556,0.4921875,0.40543107618902047,0.41098788246023155,0.41666666666666663,0.4895833333333333,0.5194852596864385
inceptiontime,multitask_all,group,3,13,0.7069387755102041,0.6671802773497689,0.7517361111111112,0.6883680555555556,0.38777620101984916,0.3921538179111505,0.4123263888888889,0.5034722222222222,0.3225016327455113,0.31480914852246444,0.34201388888888884,0.4583333333333333,0.4724055364251882
inceptiontime,multitask_all,group,4,13,0.7142857142857143,0.6707317073170732,0.7638888888888888,0.6944444444444444,0.3074897785806976,0.30457506008833857,0.3129340277777778,0.4262152777777778,0.3243460139222476,0.3505599121723768,0.3359375,0.4461805555555556,0.4487071689295532
inceptiontime,multitask_all,group,0,14,0.6860541969596827,0.6544766708701135,0.7208333333333333,0.6701388888888888,0.2823175235633185,0.29450838661269535,0.28576388888888893,0.4270833333333333,0.33434104325150626,0.37013023436377585,0.34930555555555554,0.4888888888888889,0.43423758792483586
inceptiontime,multitask_all,group,1,14,0.7287234042553191,0.7445652173913043,0.7135416666666666,0.734375,0.45939843761882926,0.46530527486509343,0.4670138888888889,0.5798611111111112,0.3612788663695835,0.3591555366564796,0.38498263888888884,0.5234375,0.5164669027479106
inceptiontime,multitask_all,group,2,14,0.7940015785319653,0.7279305354558611,0.8732638888888888,0.7734375,0.40139312612393363,0.4550102035292741,0.4435763888888889,0.5538194444444444,0.42050335293490104,0.43157350513802695,0.4214409722222222,0.5512152777777778,0.5386326858635999
inceptiontime,multitask_all,group,3,14,0.721875,0.65625,0.8020833333333334,0.6909722222222222,0.3947612334430139,0.39251249168907903,0.42751736111111105,0.4973958333333333,0.30536046544497963,0.3041920463079162,0.3142361111111111,0.4114583333333333,0.4739988996293312
inceptiontime,multitask_all,group,4,14,0.7035175879396985,0.6796116504854369,0.7291666666666666,0.6927083333333334,0.3334521538611785,0.31243011975974655,0.3624131944444444,0.4748263888888889,0.34027138565842774,0.3585326458967763,0.34939236111111116,0.4678819444444444,0.4590803758197682
inceptiontime,multitask_all,group,0,15,0.6977049180327869,0.6608695652173913,0.7388888888888889,0.6798611111111111,0.27899343944523225,0.29873591313419573,0.28923611111111114,0.42569444444444443,0.30901289921308717,0.32104519033640855,0.3111111111111111,0.46111111111111114,0.4285704188970354
inceptiontime,multitask_all,group,1,15,0.7269709543568464,0.6963434022257552,0.7604166666666666,0.7144097222222222,0.4619792978806324,0.46562537157159534,0.4600694444444444,0.546875,0.3262937699198898,0.3066560680936211,0.37239583333333337,0.4947916666666667,0.5050813407191229
inceptiontime,multitask_all,group,2,15,0.7527193618564177,0.6463262764632628,0.9010416666666666,0.7039930555555556,0.3624429516422065,0.3684498141206667,0.3940972222222222,0.484375,0.35652320546404437,0.37399772205978105,0.35546875,0.4574652777777778,0.49056183965422284
inceptiontime,multitask_all,group,3,15,0.6948207171314741,0.6421207658321061,0.7569444444444444,0.6675347222222222,0.3941468074666401,0.39733144615447513,0.421875,0.4965277777777778,0.26275691429970527,0.26402750857538093,0.27083333333333337,0.3854166666666667,0.45057481296593976
inceptiontime,multitask_all,group,4,15,0.6999182338511856,0.6615146831530139,0.7430555555555556,0.6814236111111112,0.3194262284040218,0.3069665413355003,0.33854166666666663,0.4409722222222222,0.3912260123657745,0.3952342724431481,0.3888888888888889,0.4826388888888889,0.4701901582069939
inceptiontime,multitask_all,plain,0,0,0.9264069264069265,0.924006908462867,0.9288194444444444,0.9262152777777778,0.7795504985343397,0.7851434442159008,0.7794235194688824,0.8298611111111112,0.6704207816771057,0.674711499664722,0.6708002432335414,0.7560763888888888,0.7921260688727907
inceptiontime,multitask_all,plain,1,0,0.9257045260461144,0.9109243697478991,0.9409722222222222,0.9244791666666666,0.7799712031757492,0.7779898943760633,0.7844157900491895,0.8255208333333334,0.7200624873534371,0.720722722540482,0.7220416358126851,0.7855902777777778,0.8085794055251002
inceptiontime,multitask_all,plain,2,0,0.9338983050847458,0.9122516556291391,0.9565972222222222,0.9322916666666666,0.8008318398060135,0.8011676017476942,0.8044587412228545,0.84375,0.7267879914287355,0.7250541881957053,0.7286863751206496,0.7942708333333334,0.8205060454398315
